Nome: GUARAPUAVA
Codigo Estacao: 83834
Latitude: -25.4
Longitude: -51.46999999
Altitude: 1.13
Situacao: Desativada
Data Inicial: 1912-01-01
Data Final: 1988-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);
1971-09-11;17;10.9;
1971-09-12;19.5;10.9;
1971-09-13;21;9.9;
1971-09-14;22.5;8.5;
1971-09-15;23;10.4;
1971-09-16;24;9.9;
1971-09-17;26;10.9;
1971-09-18;27;10.9;
1971-09-19;28.5;12.9;
1971-09-20;31.5;12.9;
1971-09-21;29;12.4;
1971-09-22;27;16.9;
1971-09-23;21;12.9;
1971-09-24;22.5;11.9;
1971-09-25;23;10.9;
1971-09-26;17;12.9;
1971-09-27;23;11.4;
1971-09-28;24;13.9;
1971-09-29;25;10;
1971-09-30;28;11.9;
1971-10-01;24;13.9;
1971-10-02;26;12.9;
1971-10-03;26;11.9;
1971-10-04;21;11.9;
1971-10-05;23;11.9;
1971-10-06;17;9;
1971-10-07;22;8;
1971-10-08;25;14.4;
1971-10-09;25;13.9;
1971-10-10;22;11.9;
1971-10-11;20;12.9;
1971-10-12;17;8;
1971-10-13;18.9;2;
1971-10-14;22;5;
1971-10-15;23.5;9;
1971-10-16;26;11.4;
1971-10-17;25;12.9;
1971-10-18;25;11.4;
1971-10-19;25;9.9;
1971-10-20;26;10.4;
1971-10-21;19.5;13.9;
1971-10-22;21.6;13.4;
1971-10-23;26;12.9;
1971-10-24;25;15.9;
1971-10-25;26;14.4;
1971-10-26;25;13.4;
1971-10-27;26.5;10.9;
1971-10-28;23;12.9;
1971-10-29;24;12.9;
1971-10-30;25;9.9;
1971-10-31;25.5;10.8;
1971-11-01;18;11.9;
1971-11-02;23;11.9;
1971-11-03;23.5;11.4;
1971-11-04;21;10.4;
1971-11-05;26;9;
1971-11-06;25;12.9;
1971-11-07;27;11.9;
1971-11-08;26.3;10.8;
1971-11-09;24.5;12.9;
1971-11-10;28;11.9;
1971-11-11;28;13.9;
1971-11-12;28;15.9;
1971-11-13;27;12.9;
1971-11-14;26.5;11.9;
1971-11-15;29;11.9;
1971-11-16;28;13.9;
1971-11-17;31;12.4;
1971-11-18;31;16.9;
1971-11-19;25;14.9;
1971-11-20;23;9.9;
1971-11-21;21;9;
1971-11-22;26;9;
1971-11-23;25;10.9;
1971-11-24;26;13.4;
1971-11-25;28;13.9;
1971-11-26;20;13.9;
1971-11-27;22;10.9;
1971-11-28;27;13.9;
1971-11-29;28;14.4;
1971-11-30;28.5;14.9;
1971-12-01;26;14.9;
1971-12-02;24;19;
1971-12-03;21;13.9;
1971-12-04;25;12.9;
1971-12-05;24;7;
1971-12-06;24.5;9;
1971-12-07;26;9.9;
1971-12-08;22;15;
1971-12-09;27;12.9;
1971-12-10;29;15.9;
1971-12-11;29.5;16.9;
1971-12-12;28;17.9;
1971-12-13;25;17.9;
1971-12-14;25;16.9;
1971-12-15;21;13.4;
1971-12-16;27.7;14.9;
1971-12-17;27.5;14.9;
1971-12-18;28;17.9;
1971-12-19;30;17.9;
1971-12-20;30;16.9;
1971-12-21;30;18.4;
1971-12-22;30;18.9;
1971-12-23;24;13;
1971-12-24;24;11.9;
1971-12-25;25;11.9;
1971-12-26;25;11.9;
1971-12-27;27;14.9;
1971-12-28;28;15.9;
1971-12-29;26;15.9;
1971-12-30;24;12.9;
1971-12-31;26;14.4;
1972-01-01;27;16.9;
1972-01-02;28;16.9;
1972-01-03;30;16.9;
1972-01-04;23.5;16.9;
1972-01-05;26;16.9;
1972-01-06;21;16.9;
1972-01-07;21;14.9;
1972-01-08;24.5;14.9;
1972-01-09;26.5;11.9;
1972-01-10;29;13.9;
1972-01-11;27;14.9;
1972-01-12;26;14.4;
1972-01-13;27;14.9;
1972-01-14;26.5;15.9;
1972-01-15;27;15.9;
1972-01-16;30;16.4;
1972-01-17;29;16.9;
1972-01-18;29;16.9;
1972-01-19;26.5;16.9;
1972-01-20;25;15.9;
1972-01-21;25;17.4;
1972-01-22;28.5;15.4;
1972-01-23;29;14.9;
1972-01-24;27.5;11.9;
1972-01-25;29;15.4;
1972-01-26;30;16.4;
1972-01-27;29;15.9;
1972-01-28;26;16.9;
1972-01-29;25.9;16.4;
1972-01-30;25;15.9;
1972-01-31;29;16.9;
1972-02-01;28;16.4;
1972-02-02;29;16.9;
1972-02-03;27.5;10.9;
1972-02-04;26;14.8;
1972-02-05;26.8;14.9;
1972-02-06;30;14.9;
1972-02-07;30;16.4;
1972-02-08;25;17.7;
1972-02-09;27;16.9;
1972-02-10;26;17.9;
1972-02-11;27;16.8;
1972-02-12;21.5;17.9;
1972-02-13;21.5;16.9;
1972-02-14;21;16.9;
1972-02-15;23;16.9;
1972-02-16;25;15.9;
1972-02-17;23;17.4;
1972-02-18;24;17.9;
1972-02-19;24;16.9;
1972-02-20;19.9;11.9;
1972-02-21;23;13.9;
1972-02-22;26;15.9;
1972-02-23;27;14.9;
1972-02-24;26;17.4;
1972-02-25;25;16.9;
1972-02-26;24;15.9;
1972-02-27;23;13.9;
1972-02-28;24.2;12.5;
1972-02-29;22.5;10.9;
1972-03-01;23;10.9;
1972-03-02;27;13.9;
1972-03-03;26.9;13.9;
1972-03-04;28.5;14.9;
1972-03-05;26;15.9;
1972-03-06;26.5;17.4;
1972-03-07;25.9;15.4;
1972-03-08;28;15.9;
1972-03-09;27;15.9;
1972-03-10;23;15;
1972-03-11;25;14.9;
1972-03-12;25.5;14.4;
1972-03-13;24;15;
1972-03-14;30;15;
1972-03-15;28;16.9;
1972-03-16;26;16.4;
1972-03-17;27;14.9;
1972-03-18;23;14.4;
1972-03-19;24;8;
1972-03-20;27;9;
1972-03-21;23;12.4;
1972-03-22;28;13.1;
1972-03-23;28;14.9;
1972-03-24;29;17.9;
1972-03-25;26;16.9;
1972-03-26;23;17.4;
1972-03-27;27.8;16.9;
1972-03-28;27;16.9;
1972-03-29;27.5;16.9;
1972-03-30;27;15.9;
1972-03-31;24;15.9;
1972-04-01;26.5;12.9;
1972-04-02;20;13.9;
1972-04-03;21;14.9;
1972-04-04;23;13.9;
1972-04-05;21;12.9;
1972-04-06;20;10.9;
1972-04-07;22;11.9;
1972-04-08;24;13.1;
1972-04-09;26.5;13.9;
1972-04-10;25;12.9;
1972-04-11;25;12.9;
1972-04-12;25;12.4;
1972-04-13;24.5;13.9;
1972-04-14;25;14.9;
1972-04-15;17.5;9.8;
1972-04-16;21.5;5;
1972-04-17;22;9;
1972-04-18;20;9;
1972-04-19;21;10.8;
1972-04-20;21;8.3;
1972-04-21;23.5;9;
1972-04-22;22;8;
1972-04-23;22.5;9.9;
1972-04-24;23;11.9;
1972-04-25;24.5;11.9;
1972-04-26;21;14.9;
1972-04-27;16.5;9.8;
1972-04-28;20.2;3;
1972-04-29;23.5;5;
1972-04-30;20;.5;
1972-05-01;20;6.5;
1972-05-02;22.2;9.9;
1972-05-03;22.5;9.9;
1972-05-04;22;9.6;
1972-05-05;18;8;
1972-05-06;20;9.9;
1972-05-07;20;11.9;
1972-05-08;20;12.4;
1972-05-09;25;11.2;
1972-05-10;27;15.9;
1972-05-11;28.5;14.9;
1972-05-12;27;14.9;
1972-05-13;27.5;9.1;
1972-05-14;27;12.9;
1972-05-15;26;13.9;
1972-05-16;25;11.9;
1972-05-17;25;10.9;
1972-05-18;25;11.4;
1972-05-19;25;13.4;
1972-05-20;19;10.9;
1972-05-21;23;11.4;
1972-05-22;17.5;11.4;
1972-05-23;22;12.5;
1972-05-24;15;8;
1972-05-25;19;9.4;
1972-05-26;20;9.9;
1972-05-27;23.5;7;
1972-05-28;23;9;
1972-05-29;26;10.9;
1972-05-30;26;9.4;
1972-05-31;24;12.7;
1972-06-01;null;null;
1972-06-02;null;null;
1972-06-03;null;null;
1972-06-04;null;null;
1972-06-05;null;null;
1972-06-06;null;null;
1972-06-07;null;null;
1972-06-08;null;null;
1972-06-09;null;null;
1972-06-10;null;null;
1972-06-11;null;null;
1972-06-12;null;null;
1972-06-13;null;null;
1972-06-14;null;null;
1972-06-15;null;null;
1972-06-16;null;null;
1972-06-17;null;null;
1972-06-18;null;null;
1972-06-19;null;null;
1972-06-20;null;null;
1972-06-21;null;null;
1972-06-22;null;null;
1972-06-23;null;null;
1972-06-24;null;null;
1972-06-25;null;null;
1972-06-26;null;null;
1972-06-27;null;null;
1972-06-28;null;null;
1972-06-29;null;null;
1972-06-30;null;null;
1972-07-01;null;null;
1972-07-02;null;null;
1972-07-03;null;null;
1972-07-04;null;null;
1972-07-05;null;null;
1972-07-06;null;null;
1972-07-07;null;null;
1972-07-08;null;null;
1972-07-09;null;null;
1972-07-10;null;null;
1972-07-11;null;null;
1972-07-12;null;null;
1972-07-13;null;null;
1972-07-14;null;null;
1972-07-15;null;null;
1972-07-16;null;null;
1972-07-17;null;null;
1972-07-18;null;null;
1972-07-19;null;null;
1972-07-20;null;null;
1972-07-21;null;null;
1972-07-22;null;null;
1972-07-23;null;null;
1972-07-24;null;null;
1972-07-25;null;null;
1972-07-26;null;null;
1972-07-27;null;null;
1972-07-28;null;null;
1972-07-29;null;null;
1972-07-30;null;null;
1972-07-31;null;null;
1972-08-01;24.5;12.4;
1972-08-02;23;14.5;
1972-08-03;19.5;8.9;
1972-08-04;12;6;
1972-08-05;7.4;4.8;
1972-08-06;19;6;
1972-08-07;19;11.3;
1972-08-08;22;13.9;
1972-08-09;24.9;11.9;
1972-08-10;27;11.3;
1972-08-11;26;12.7;
1972-08-12;18.2;13.9;
1972-08-13;17.7;10.7;
1972-08-14;21;8.4;
1972-08-15;19;8;
1972-08-16;23;9.2;
1972-08-17;25.8;10.9;
1972-08-18;23;11.1;
1972-08-19;24.4;15.9;
1972-08-20;20;14.9;
1972-08-21;24.8;13.9;
1972-08-22;16;12.9;
1972-08-23;22;9;
1972-08-24;14.9;9;
1972-08-25;23;13.1;
1972-08-26;17;14.7;
1972-08-27;19;13.9;
1972-08-28;18;9;
1972-08-29;14.9;3;
1972-08-30;7;2;
1972-08-31;10.9;.1;
1972-09-01;17;.1;
1972-09-02;21.8;3;
1972-09-03;13;3;
1972-09-04;25.8;8;
1972-09-05;26;2;
1972-09-06;17;10.9;
1972-09-07;27;13;
1972-09-08;29.5;15.9;
1972-09-09;28;17.4;
1972-09-10;15;12.4;
1972-09-11;24;10.9;
1972-09-12;27;11.1;
1972-09-13;19;12.9;
1972-09-14;20;11.4;
1972-09-15;22;11.9;
1972-09-16;24;11.1;
1972-09-17;21;15.9;
1972-09-18;19;14.4;
1972-09-19;27;14.4;
1972-09-20;18.5;14.8;
1972-09-21;16.5;10.9;
1972-09-22;13;8;
1972-09-23;15;7;
1972-09-24;15.5;8.1;
1972-09-25;22;10.9;
1972-09-26;23.2;13.5;
1972-09-27;18;13.4;
1972-09-28;21;12.4;
1972-09-29;19;10.9;
1972-09-30;23.1;10.9;
1972-10-01;23;9.9;
1972-10-02;21;13.4;
1972-10-03;19;14.9;
1972-10-04;17;8.9;
1972-10-05;22.6;3.4;
1972-10-06;18;8.2;
1972-10-07;22;8.9;
1972-10-08;22;7.5;
1972-10-09;17;7.9;
1972-10-10;17;12.9;
1972-10-11;22;10.4;
1972-10-12;22.2;7.5;
1972-10-13;25;7.9;
1972-10-14;17;9.9;
1972-10-15;21;11.4;
1972-10-16;19;9.4;
1972-10-17;22;8.9;
1972-10-18;26;10;
1972-10-19;29;13.1;
1972-10-20;28;13.9;
1972-10-21;26.5;17.1;
1972-10-22;27.5;15.4;
1972-10-23;30;15.9;
1972-10-24;31.5;16.1;
1972-10-25;31;14.4;
1972-10-26;31;17.4;
1972-10-27;30;17.9;
1972-10-28;21;14.9;
1972-10-29;21;10.9;
1972-10-30;22;8.9;
1972-10-31;29;9;
1972-11-01;26;13.4;
1972-11-02;26;13;
1972-11-03;20;9.7;
1972-11-04;27;10;
1972-11-05;28;12.7;
1972-11-06;29;14.3;
1972-11-07;26;13.9;
1972-11-08;22;14.4;
1972-11-09;25;15.1;
1972-11-10;19;15.3;
1972-11-11;27;15.9;
1972-11-12;28;15.1;
1972-11-13;24.5;15.9;
1972-11-14;28;10;
1972-11-15;24.5;15.9;
1972-11-16;24;15.4;
1972-11-17;25.8;16.7;
1972-11-18;21.5;17.4;
1972-11-19;27;16.1;
1972-11-20;27;15.4;
1972-11-21;25.5;11.9;
1972-11-22;25;8.9;
1972-11-23;27.5;10.1;
1972-11-24;29;14.9;
1972-11-25;23;13.9;
1972-11-26;20;13.4;
1972-11-27;29.5;10.9;
1972-11-28;30;13.7;
1972-11-29;30;16.7;
1972-11-30;27;15.9;
1972-12-01;26;14.8;
1972-12-02;23;15.4;
1972-12-03;20;15.9;
1972-12-04;25.5;16.4;
1972-12-05;28.8;15.4;
1972-12-06;27.5;14.9;
1972-12-07;27.3;10.9;
1972-12-08;29;12.8;
1972-12-09;29;16.9;
1972-12-10;29;16.9;
1972-12-11;27.3;15.7;
1972-12-12;25;11.9;
1972-12-13;25;8.1;
1972-12-14;24;8.2;
1972-12-15;27;9.9;
1972-12-16;30;12.7;
1972-12-17;30.5;16.7;
1972-12-18;30;16.7;
1972-12-19;28;15.3;
1972-12-20;28;11.9;
1972-12-21;26;11.9;
1972-12-22;23;14.2;
1972-12-23;19.2;13.9;
1972-12-24;25.5;13.9;
1972-12-25;25;13.9;
1972-12-26;27;9.8;
1972-12-27;31;12.4;
1972-12-28;29.8;16.1;
1972-12-29;26.5;17.4;
1972-12-30;24.5;16.8;
1972-12-31;30;14.4;
1973-01-01;27;14.9;
1973-01-02;27;14.4;
1973-01-03;28.5;16.8;
1973-01-04;23;16;
1973-01-05;27.5;15.4;
1973-01-06;23.8;14.9;
1973-01-07;29;15.9;
1973-01-08;29;17;
1973-01-09;25.5;16.4;
1973-01-10;28.5;15.9;
1973-01-11;30;18.4;
1973-01-12;31;17.9;
1973-01-13;31;18.7;
1973-01-14;28.1;17.1;
1973-01-15;27;15.9;
1973-01-16;24;15.1;
1973-01-17;29;11.9;
1973-01-18;30;12.9;
1973-01-19;27;16.9;
1973-01-20;28;18.1;
1973-01-21;23;15.9;
1973-01-22;23.8;17.7;
1973-01-23;27;16.9;
1973-01-24;28;18.4;
1973-01-25;23;16.9;
1973-01-26;21.5;14.2;
1973-01-27;30;16.4;
1973-01-28;28;16.4;
1973-01-29;29;17.1;
1973-01-30;21;11.1;
1973-01-31;28;14.9;
1973-02-01;29.5;15.9;
1973-02-02;30;16.9;
1973-02-03;29;18;
1973-02-04;30;17.9;
1973-02-05;26;16.9;
1973-02-06;27.5;17.4;
1973-02-07;30.6;14.9;
1973-02-08;30;15.9;
1973-02-09;30;18.9;
1973-02-10;31;18.9;
1973-02-11;30.1;18.6;
1973-02-12;27;16.2;
1973-02-13;26;16.3;
1973-02-14;23;17.2;
1973-02-15;24;15.4;
1973-02-16;26;15.9;
1973-02-17;29;16.9;
1973-02-18;30;17.9;
1973-02-19;24.8;17.7;
1973-02-20;27;16.9;
1973-02-21;28;16.9;
1973-02-22;31;17.9;
1973-02-23;30;18;
1973-02-24;30;15.9;
1973-02-25;32;17.4;
1973-02-26;31;17;
1973-02-27;27.6;17.4;
1973-02-28;31;16.9;
1973-03-01;26.4;17.7;
1973-03-02;24.4;17.9;
1973-03-03;29.6;18.9;
1973-03-04;29;18.4;
1973-03-05;28;16.2;
1973-03-06;28;11.9;
1973-03-07;28;16.9;
1973-03-08;24;16.9;
1973-03-09;21;13.9;
1973-03-10;24;11.9;
1973-03-11;25;12.4;
1973-03-12;25;11.9;
1973-03-13;25;12.7;
1973-03-14;27.2;12.3;
1973-03-15;27.2;11.9;
1973-03-16;29;11.9;
1973-03-17;29;13.9;
1973-03-18;28;15.9;
1973-03-19;27.1;17.9;
1973-03-20;24;10.9;
1973-03-21;29;15.9;
1973-03-22;25;16.7;
1973-03-23;22;15.9;
1973-03-24;24;14.4;
1973-03-25;25;13.1;
1973-03-26;28.4;12.1;
1973-03-27;27;10.9;
1973-03-28;26;11.9;
1973-03-29;26;14.7;
1973-03-30;25;14.6;
1973-03-31;26.7;15.5;
1973-04-01;29;14.9;
1973-04-02;29;15;
1973-04-03;29.8;10.9;
1973-04-04;29;16;
1973-04-05;28;17.9;
1973-04-06;29;15.6;
1973-04-07;28;16.1;
1973-04-08;23.4;14.7;
1973-04-09;24;15.9;
1973-04-10;21;13.9;
1973-04-11;17;12.6;
1973-04-12;22;12.7;
1973-04-13;25;13.9;
1973-04-14;27;13.7;
1973-04-15;26.1;15.9;
1973-04-16;28;15.8;
1973-04-17;27;16.4;
1973-04-18;23;16.4;
1973-04-19;20.6;13.7;
1973-04-20;26;13.9;
1973-04-21;27;14.9;
1973-04-22;26;14.7;
1973-04-23;27.1;14.7;
1973-04-24;27;15.4;
1973-04-25;27;14.9;
1973-04-26;23;12.9;
1973-04-27;29;10.9;
1973-04-28;28.4;14.1;
1973-04-29;27.5;13.9;
1973-04-30;26;14;
1973-05-01;26.8;12.9;
1973-05-02;21.3;13.4;
1973-05-03;17.5;13;
1973-05-04;17;9.9;
1973-05-05;19.7;11.5;
1973-05-06;21.3;12.9;
1973-05-07;22.5;13.4;
1973-05-08;20;9.9;
1973-05-09;17;11.9;
1973-05-10;18.4;9.7;
1973-05-11;16;1;
1973-05-12;16;-.2;
1973-05-13;17.8;.1;
1973-05-14;17.8;2;
1973-05-15;16;4;
1973-05-16;20;7;
1973-05-17;21;6.1;
1973-05-18;23;7.4;
1973-05-19;22.9;10.9;
1973-05-20;22;12.8;
1973-05-21;18.5;11.4;
1973-05-22;22;8.8;
1973-05-23;18.5;9;
1973-05-24;24;9;
1973-05-25;22.6;12.9;
1973-05-26;23.3;13.3;
1973-05-27;26;13.9;
1973-05-28;26;13.9;
1973-05-29;25.2;13.7;
1973-05-30;25.8;10.9;
1973-05-31;25;12;
1973-06-01;20;11.8;
1973-06-02;23;10.9;
1973-06-03;17;11.8;
1973-06-04;20;11.9;
1973-06-05;22;12.9;
1973-06-06;26;15.1;
1973-06-07;25;13.1;
1973-06-08;24;13.9;
1973-06-09;20;14.1;
1973-06-10;20;9.1;
1973-06-11;23;5.5;
1973-06-12;24.8;8.5;
1973-06-13;19.9;11.9;
1973-06-14;23;9.6;
1973-06-15;23.9;null;
1973-06-16;23;11.7;
1973-06-17;18.3;12.9;
1973-06-18;15;3.1;
1973-06-19;11.1;-.1;
1973-06-20;21;.4;
1973-06-21;23.1;4.9;
1973-06-22;23.8;7.8;
1973-06-23;22.9;3.7;
1973-06-24;18;3.8;
1973-06-25;15.8;4;
1973-06-26;20.5;-.1;
1973-06-27;13;2.9;
1973-06-28;13.8;.8;
1973-06-29;21.2;.1;
1973-06-30;23.9;5.1;
1973-07-01;null;null;
1973-07-02;null;null;
1973-07-03;null;null;
1973-07-04;null;null;
1973-07-05;null;null;
1973-07-06;null;null;
1973-07-07;null;null;
1973-07-08;null;null;
1973-07-09;null;null;
1973-07-10;null;null;
1973-07-11;null;null;
1973-07-12;null;null;
1973-07-13;null;null;
1973-07-14;null;null;
1973-07-15;null;null;
1973-07-16;null;null;
1973-07-17;null;null;
1973-07-18;null;null;
1973-07-19;null;null;
1973-07-20;null;null;
1973-07-21;null;null;
1973-07-22;null;null;
1973-07-23;null;null;
1973-07-24;null;null;
1973-07-25;null;null;
1973-07-26;null;null;
1973-07-27;null;null;
1973-07-28;null;null;
1973-07-29;null;null;
1973-07-30;null;null;
1973-07-31;null;null;
1973-08-01;null;null;
1973-08-02;null;null;
1973-08-03;null;null;
1973-08-04;null;null;
1973-08-05;null;null;
1973-08-06;null;null;
1973-08-07;null;null;
1973-08-08;null;null;
1973-08-09;null;null;
1973-08-10;null;null;
1973-08-11;null;null;
1973-08-12;null;null;
1973-08-13;null;null;
1973-08-14;null;null;
1973-08-15;null;null;
1973-08-16;null;null;
1973-08-17;null;null;
1973-08-18;null;null;
1973-08-19;null;null;
1973-08-20;null;null;
1973-08-21;null;null;
1973-08-22;null;null;
1973-08-23;null;null;
1973-08-24;null;null;
1973-08-25;null;null;
1973-08-26;null;null;
1973-08-27;null;null;
1973-08-28;null;null;
1973-08-29;null;null;
1973-08-30;null;null;
1973-08-31;null;null;
1973-09-01;null;null;
1973-09-02;null;null;
1973-09-03;null;null;
1973-09-04;null;null;
1973-09-05;null;null;
1973-09-06;null;null;
1973-09-07;null;null;
1973-09-08;null;null;
1973-09-09;null;null;
1973-09-10;null;null;
1973-09-11;null;null;
1973-09-12;null;null;
1973-09-13;null;null;
1973-09-14;null;null;
1973-09-15;null;null;
1973-09-16;null;null;
1973-09-17;null;null;
1973-09-18;null;null;
1973-09-19;null;null;
1973-09-20;null;null;
1973-09-21;null;null;
1973-09-22;null;null;
1973-09-23;null;null;
1973-09-24;null;null;
1973-09-25;null;null;
1973-09-26;null;null;
1973-09-27;null;null;
1973-09-28;null;null;
1973-09-29;null;null;
1973-09-30;null;null;
1973-10-01;null;null;
1973-10-02;null;null;
1973-10-03;null;null;
1973-10-04;null;null;
1973-10-05;null;null;
1973-10-06;null;null;
1973-10-07;null;null;
1973-10-08;null;null;
1973-10-09;null;null;
1973-10-10;null;null;
1973-10-11;null;null;
1973-10-12;null;null;
1973-10-13;null;null;
1973-10-14;null;null;
1973-10-15;null;null;
1973-10-16;null;null;
1973-10-17;null;null;
1973-10-18;null;null;
1973-10-19;null;null;
1973-10-20;null;null;
1973-10-21;null;null;
1973-10-22;null;null;
1973-10-23;null;null;
1973-10-24;null;null;
1973-10-25;null;null;
1973-10-26;null;null;
1973-10-27;null;null;
1973-10-28;null;null;
1973-10-29;null;null;
1973-10-30;null;null;
1973-10-31;null;null;
1973-11-01;null;null;
1973-11-02;null;null;
1973-11-03;null;null;
1973-11-04;null;null;
1973-11-05;null;null;
1973-11-06;null;null;
1973-11-07;null;null;
1973-11-08;null;null;
1973-11-09;null;null;
1973-11-10;null;null;
1973-11-11;null;null;
1973-11-12;null;null;
1973-11-13;null;null;
1973-11-14;null;null;
1973-11-15;null;null;
1973-11-16;null;null;
1973-11-17;null;null;
1973-11-18;null;null;
1973-11-19;null;null;
1973-11-20;null;null;
1973-11-21;null;null;
1973-11-22;null;null;
1973-11-23;null;null;
1973-11-24;null;null;
1973-11-25;null;null;
1973-11-26;null;null;
1973-11-27;null;null;
1973-11-28;null;null;
1973-11-29;null;null;
1973-11-30;null;null;
1973-12-01;null;null;
1973-12-02;null;null;
1973-12-03;null;null;
1973-12-04;null;null;
1973-12-05;null;null;
1973-12-06;null;null;
1973-12-07;null;null;
1973-12-08;null;null;
1973-12-09;null;null;
1973-12-10;null;null;
1973-12-11;null;null;
1973-12-12;null;null;
1973-12-13;null;null;
1973-12-14;null;null;
1973-12-15;null;null;
1973-12-16;null;null;
1973-12-17;null;null;
1973-12-18;null;null;
1973-12-19;null;null;
1973-12-20;null;null;
1973-12-21;null;null;
1973-12-22;null;null;
1973-12-23;null;null;
1973-12-24;null;null;
1973-12-25;null;null;
1973-12-26;null;null;
1973-12-27;null;null;
1973-12-28;null;null;
1973-12-29;null;null;
1973-12-30;null;null;
1973-12-31;null;null;
1974-01-01;null;null;
1974-01-02;null;null;
1974-01-03;null;null;
1974-01-04;null;null;
1974-01-05;null;null;
1974-01-06;null;null;
1974-01-07;null;null;
1974-01-08;null;null;
1974-01-09;null;null;
1974-01-10;null;null;
1974-01-11;null;null;
1974-01-12;null;null;
1974-01-13;null;null;
1974-01-14;null;null;
1974-01-15;null;null;
1974-01-16;null;null;
1974-01-17;null;null;
1974-01-18;null;null;
1974-01-19;null;null;
1974-01-20;null;null;
1974-01-21;null;null;
1974-01-22;null;null;
1974-01-23;null;null;
1974-01-24;null;null;
1974-01-25;null;null;
1974-01-26;null;null;
1974-01-27;null;null;
1974-01-28;null;null;
1974-01-29;null;null;
1974-01-30;null;null;
1974-01-31;null;null;
1974-02-01;null;null;
1974-02-02;null;null;
1974-02-03;null;null;
1974-02-04;null;null;
1974-02-05;null;null;
1974-02-06;null;null;
1974-02-07;null;null;
1974-02-08;null;null;
1974-02-09;null;null;
1974-02-10;null;null;
1974-02-11;null;null;
1974-02-12;null;null;
1974-02-13;null;null;
1974-02-14;null;null;
1974-02-15;null;null;
1974-02-16;null;null;
1974-02-17;null;null;
1974-02-18;null;null;
1974-02-19;null;null;
1974-02-20;null;null;
1974-02-21;null;null;
1974-02-22;null;null;
1974-02-23;null;null;
1974-02-24;null;null;
1974-02-25;null;null;
1974-02-26;null;null;
1974-02-27;null;null;
1974-02-28;null;null;
1974-03-01;null;null;
1974-03-02;null;null;
1974-03-03;null;null;
1974-03-04;null;null;
1974-03-05;null;null;
1974-03-06;null;null;
1974-03-07;null;null;
1974-03-08;null;null;
1974-03-09;null;null;
1974-03-10;null;null;
1974-03-11;null;null;
1974-03-12;null;null;
1974-03-13;null;null;
1974-03-14;null;null;
1974-03-15;null;null;
1974-03-16;null;null;
1974-03-17;null;null;
1974-03-18;null;null;
1974-03-19;null;null;
1974-03-20;null;null;
1974-03-21;null;null;
1974-03-22;null;null;
1974-03-23;null;null;
1974-03-24;null;null;
1974-03-25;null;null;
1974-03-26;null;null;
1974-03-27;null;null;
1974-03-28;null;null;
1974-03-29;null;null;
1974-03-30;null;null;
1974-03-31;null;null;
1974-04-01;null;null;
1974-04-02;null;null;
1974-04-03;null;null;
1974-04-04;null;null;
1974-04-05;null;null;
1974-04-06;null;null;
1974-04-07;null;null;
1974-04-08;null;null;
1974-04-09;null;null;
1974-04-10;null;null;
1974-04-11;null;null;
1974-04-12;null;null;
1974-04-13;null;null;
1974-04-14;null;null;
1974-04-15;null;null;
1974-04-16;null;null;
1974-04-17;null;null;
1974-04-18;null;null;
1974-04-19;null;null;
1974-04-20;null;null;
1974-04-21;null;null;
1974-04-22;null;null;
1974-04-23;null;null;
1974-04-24;null;null;
1974-04-25;null;null;
1974-04-26;null;null;
1974-04-27;null;null;
1974-04-28;null;null;
1974-04-29;null;null;
1974-04-30;null;null;
1974-05-01;null;null;
1974-05-02;null;null;
1974-05-03;null;null;
1974-05-04;null;null;
1974-05-05;null;null;
1974-05-06;null;null;
1974-05-07;null;null;
1974-05-08;null;null;
1974-05-09;null;null;
1974-05-10;null;null;
1974-05-11;null;null;
1974-05-12;null;null;
1974-05-13;null;null;
1974-05-14;null;null;
1974-05-15;null;null;
1974-05-16;null;null;
1974-05-17;null;null;
1974-05-18;null;null;
1974-05-19;null;null;
1974-05-20;null;null;
1974-05-21;null;null;
1974-05-22;null;null;
1974-05-23;null;null;
1974-05-24;null;null;
1974-05-25;null;null;
1974-05-26;null;null;
1974-05-27;null;null;
1974-05-28;null;null;
1974-05-29;null;null;
1974-05-30;null;null;
1974-05-31;null;null;
1974-06-01;null;null;
1974-06-02;null;null;
1974-06-03;null;null;
1974-06-04;null;null;
1974-06-05;null;null;
1974-06-06;null;null;
1974-06-07;null;null;
1974-06-08;null;null;
1974-06-09;null;null;
1974-06-10;null;null;
1974-06-11;null;null;
1974-06-12;null;null;
1974-06-13;null;null;
1974-06-14;null;null;
1974-06-15;null;null;
1974-06-16;null;null;
1974-06-17;null;null;
1974-06-18;null;null;
1974-06-19;null;null;
1974-06-20;null;null;
1974-06-21;null;null;
1974-06-22;null;null;
1974-06-23;null;null;
1974-06-24;null;null;
1974-06-25;null;null;
1974-06-26;null;null;
1974-06-27;null;null;
1974-06-28;null;null;
1974-06-29;null;null;
1974-06-30;null;null;
1974-07-01;null;null;
1974-07-02;null;null;
1974-07-03;null;null;
1974-07-04;null;null;
1974-07-05;null;null;
1974-07-06;null;null;
1974-07-07;null;null;
1974-07-08;null;null;
1974-07-09;null;null;
